item1,item2,correlation
set,died,-3.642504113598765e-4
safe,college,-3.642504113598765e-4
12,college,-3.642504113598765e-4
held,college,-3.642504113598765e-4
identified,college,-3.642504113598765e-4
college,12,-3.642504113598765e-4
safe,provided,-3.642504113598765e-4
held,provided,-3.642504113598765e-4
college,held,-3.642504113598765e-4
provided,held,-3.642504113598765e-4
ago,provide,-3.642504113598765e-4
sexual,provide,-3.642504113598765e-4
facilities,sexual,-3.642504113598765e-4
earlier,sexual,-3.642504113598765e-4
provide,sexual,-3.642504113598765e-4
identified,sexual,-3.642504113598765e-4
college,identified,-3.642504113598765e-4
sexual,identified,-3.642504113598765e-4
died,set,-3.642504113598765e-4
care,change,-3.7037240259763226e-4
change,care,-3.7037240259763226e-4
son,care,-3.7037240259763226e-4
efforts,children,-3.7037240259763226e-4
special,children,-3.7037240259763226e-4
administration,children,-3.7037240259763226e-4
justice,children,-3.7037240259763226e-4
children,efforts,-3.7037240259763226e-4
care,son,-3.7037240259763226e-4
children,special,-3.7037240259763226e-4
children,administration,-3.7037240259763226e-4
children,justice,-3.7037240259763226e-4
home,day,-4.2755370735960395e-4
day,home,-4.2755370735960395e-4
including,1,-4.4576449709716554e-4
1,including,-4.4576449709716554e-4
syringes,10,-4.5075053852663787e-4
10,syringes,-4.5075053852663787e-4
sexual,care,-5.441343949824578e-4
care,sexual,-5.441343949824578e-4
punjab,10,-5.583208359071716e-4
hope,10,-5.583208359071716e-4
woman,period,-5.583208359071716e-4
period,woman,-5.583208359071716e-4
10,punjab,-5.583208359071716e-4
10,hope,-5.583208359071716e-4
set,society,-5.61521349020776e-4
society,set,-5.61521349020776e-4
life,organisation,-6.435227669113385e-4
life,court,-6.435227669113385e-4
organisation,life,-6.435227669113385e-4
court,life,-6.435227669113385e-4
due,tested,-6.479628241734939e-4
tested,due,-6.479628241734939e-4
blood,due,-6.479628241734939e-4
officer,infected,-6.479628241734939e-4
due,blood,-6.479628241734939e-4
officer,blood,-6.479628241734939e-4
infected,officer,-6.479628241734939e-4
blood,officer,-6.479628241734939e-4
trafficking,living,-6.48919839097635e-4
liver,living,-6.48919839097635e-4
trafficking,department,-6.48919839097635e-4
liver,department,-6.48919839097635e-4
alcohol,director,-6.48919839097635e-4
alexander,centre,-6.48919839097635e-4
living,trafficking,-6.48919839097635e-4
department,trafficking,-6.48919839097635e-4
centre,alexander,-6.48919839097635e-4
living,liver,-6.48919839097635e-4
department,liver,-6.48919839097635e-4
director,alcohol,-6.48919839097635e-4
woman,mumbai,-6.521813487545972e-4
november,10,-6.521813487545972e-4
issued,10,-6.521813487545972e-4
woman,lead,-6.521813487545972e-4
mumbai,woman,-6.521813487545972e-4
lead,woman,-6.521813487545972e-4
it’s,woman,-6.521813487545972e-4
10,november,-6.521813487545972e-4
woman,it’s,-6.521813487545972e-4
10,issued,-6.521813487545972e-4
mother,people,-7.250070552592321e-4
people,mother,-7.250070552592321e-4
1,government,-7.422651204623473e-4
18,government,-7.422651204623473e-4
government,1,-7.422651204623473e-4
government,18,-7.422651204623473e-4
identified,treatment,-7.633027372446181e-4
set,treatment,-7.633027372446181e-4
treatment,identified,-7.633027372446181e-4
treatment,set,-7.633027372446181e-4
check,10,-8.18098896905108e-4
10,check,-8.18098896905108e-4
woman,sex,-8.946800377449742e-4
based,10,-8.946800377449742e-4
sex,woman,-8.946800377449742e-4
support,woman,-8.946800377449742e-4
woman,support,-8.946800377449742e-4
10,based,-8.946800377449742e-4
transgender,department,-9.257969551379981e-4
de,department,-9.257969551379981e-4
board,department,-9.257969551379981e-4
transgender,director,-9.257969551379981e-4
transgender,centre,-9.257969551379981e-4
board,centre,-9.257969551379981e-4
department,transgender,-9.257969551379981e-4
director,transgender,-9.257969551379981e-4
centre,transgender,-9.257969551379981e-4
department,de,-9.257969551379981e-4
department,board,-9.257969551379981e-4
centre,board,-9.257969551379981e-4
15,aids,-9.467992667733648e-4
start,aids,-9.467992667733648e-4
aids,15,-9.467992667733648e-4
health,15,-9.467992667733648e-4
15,health,-9.467992667733648e-4
start,health,-9.467992667733648e-4
aids,start,-9.467992667733648e-4
health,start,-9.467992667733648e-4
10,officials,-9.68700210538068e-4
officials,10,-9.68700210538068e-4
rs,patients,-0.0010485239504918155
patients,rs,-0.0010485239504918155
persons,national,-0.001090615499959043
national,persons,-0.001090615499959043
india,prevention,-0.001100179250305031
prevention,india,-0.001100179250305031
million,officer,-0.001113961852738909
377,officer,-0.001113961852738909
officer,million,-0.001113961852738909
officer,377,-0.001113961852738909
death,infection,-0.001129593829885652
1,child,-0.001129593829885652
suicide,child,-0.001129593829885652
child,1,-0.001129593829885652
centres,1,-0.001129593829885652
infection,death,-0.001129593829885652
toi,death,-0.001129593829885652
centres,death,-0.001129593829885652
death,toi,-0.001129593829885652
centres,school,-0.001129593829885652
child,suicide,-0.001129593829885652
1,centres,-0.001129593829885652
death,centres,-0.001129593829885652
school,centres,-0.001129593829885652
act,department,-0.0011440344698202467
madurai,director,-0.0011440344698202467
karnataka,director,-0.0011440344698202467
department,act,-0.0011440344698202467
director,madurai,-0.0011440344698202467
centre,madurai,-0.0011440344698202467
madurai,centre,-0.0011440344698202467
donors,centre,-0.0011440344698202467
centre,donors,-0.0011440344698202467
director,karnataka,-0.0011440344698202467
art,organisation,-0.0011685338220480748
issue,person,-0.0011685338220480748
organisation,art,-0.0011685338220480748
person,issue,-0.0011685338220480748
policy,leading,-0.0011866709352615615
sattur,leading,-0.0011866709352615615
tb,leading,-0.0011866709352615615
donor,leading,-0.0011866709352615615
donation,leading,-0.0011866709352615615
kumar,jail,-0.0011866709352615615
initiative,jail,-0.0011866709352615615
leading,policy,-0.0011866709352615615
head,policy,-0.0011866709352615615
samples,july,-0.0011866709352615615
leading,sattur,-0.0011866709352615615
night,sattur,-0.0011866709352615615
marriage,sattur,-0.0011866709352615615
sattur,night,-0.0011866709352615615
road,night,-0.0011866709352615615
leading,tb,-0.0011866709352615615
marriage,tb,-0.0011866709352615615
july,samples,-0.0011866709352615615
head,samples,-0.0011866709352615615
father,samples,-0.0011866709352615615
marriage,samples,-0.0011866709352615615
stated,samples,-0.0011866709352615615
kumar,samples,-0.0011866709352615615
leading,donor,-0.0011866709352615615
leading,donation,-0.0011866709352615615
head,donation,-0.0011866709352615615
father,donation,-0.0011866709352615615
road,prevent,-0.0011866709352615615
night,road,-0.0011866709352615615
prevent,road,-0.0011866709352615615
marriage,road,-0.0011866709352615615
stated,road,-0.0011866709352615615
kumar,road,-0.0011866709352615615
initiative,road,-0.0011866709352615615
head,accused,-0.0011866709352615615
marriage,accused,-0.0011866709352615615
kumar,accused,-0.0011866709352615615
policy,head,-0.0011866709352615615
samples,head,-0.0011866709352615615
donation,head,-0.0011866709352615615
accused,head,-0.0011866709352615615
samples,father,-0.0011866709352615615
donation,father,-0.0011866709352615615
sattur,marriage,-0.0011866709352615615
tb,marriage,-0.0011866709352615615
samples,marriage,-0.0011866709352615615
road,marriage,-0.0011866709352615615
accused,marriage,-0.0011866709352615615
samples,stated,-0.0011866709352615615
road,stated,-0.0011866709352615615
initiative,counsellor,-0.0011866709352615615
jail,kumar,-0.0011866709352615615
samples,kumar,-0.0011866709352615615
road,kumar,-0.0011866709352615615
accused,kumar,-0.0011866709352615615
jail,initiative,-0.0011866709352615615
road,initiative,-0.0011866709352615615
counsellor,initiative,-0.0011866709352615615
mothers,spread,-0.0012168683243725744
spread,mothers,-0.0012168683243725744
villagers,30,-0.0012168683243725744
villagers,chief,-0.0012168683243725744
30,villagers,-0.0012168683243725744
chief,villagers,-0.0012168683243725744
viral,living,-0.001333081552817079
married,living,-0.001333081552817079
common,living,-0.001333081552817079
change,department,-0.001333081552817079
event,department,-0.001333081552817079
administration,department,-0.001333081552817079
justice,department,-0.001333081552817079
director,activist,-0.001333081552817079
department,change,-0.001333081552817079
activist,director,-0.001333081552817079
viral,director,-0.001333081552817079
common,director,-0.001333081552817079
centre,week,-0.001333081552817079
week,centre,-0.001333081552817079
married,centre,-0.001333081552817079
special,centre,-0.001333081552817079
common,centre,-0.001333081552817079
living,viral,-0.001333081552817079
director,viral,-0.001333081552817079
living,married,-0.001333081552817079
centre,married,-0.001333081552817079
department,event,-0.001333081552817079
centre,special,-0.001333081552817079
department,administration,-0.001333081552817079
department,justice,-0.001333081552817079
living,common,-0.001333081552817079
director,common,-0.001333081552817079
centre,common,-0.001333081552817079
doctors,aids,-0.0014270432718545814
aids,doctors,-0.0014270432718545814
free,status,-0.0014424969190778283
welfare,status,-0.0014424969190778283
december,risk,-0.0014424969190778283
indian,lakh,-0.0014424969190778283
risk,december,-0.0014424969190778283
status,free,-0.0014424969190778283
status,welfare,-0.0014424969190778283
staff,therapy,-0.0014424969190778283
therapy,staff,-0.0014424969190778283
lakh,indian,-0.0014424969190778283
education,report,-0.0014591700310378753
started,law,-0.0014591700310378753
law,started,-0.0014591700310378753
report,education,-0.0014591700310378753
mumbai,living,-0.0015042952540192105
informed,living,-0.0015042952540192105
visited,department,-0.0015042952540192105
diagnosed,department,-0.0015042952540192105
major,department,-0.0015042952540192105
living,mumbai,-0.0015042952540192105
director,mumbai,-0.0015042952540192105
mumbai,director,-0.0015042952540192105
november,director,-0.0015042952540192105
deaths,director,-0.0015042952540192105
visited,director,-0.0015042952540192105
major,director,-0.0015042952540192105
living,informed,-0.0015042952540192105
director,november,-0.0015042952540192105
centre,november,-0.0015042952540192105
director,deaths,-0.0015042952540192105
november,centre,-0.0015042952540192105
it’s,centre,-0.0015042952540192105
major,centre,-0.0015042952540192105
released,centre,-0.0015042952540192105
centre,it’s,-0.0015042952540192105
department,visited,-0.0015042952540192105
director,visited,-0.0015042952540192105
department,diagnosed,-0.0015042952540192105
department,major,-0.0015042952540192105
director,major,-0.0015042952540192105
centre,major,-0.0015042952540192105
centre,released,-0.0015042952540192105
start,population,-0.0015151612758075351
singh,population,-0.0015151612758075351
20,population,-0.0015151612758075351
3,15,-0.0015151612758075351
decided,15,-0.0015151612758075351
joint,15,-0.0015151612758075351
issues,15,-0.0015151612758075351
wednesday,adding,-0.0015151612758075351
ensure,adding,-0.0015151612758075351
20,adding,-0.0015151612758075351
recently,adding,-0.0015151612758075351
20,negative,-0.0015151612758075351
recently,negative,-0.0015151612758075351
population,start,-0.0015151612758075351
banks,start,-0.0015151612758075351
thursday,start,-0.0015151612758075351
money,start,-0.0015151612758075351
increased,start,-0.0015151612758075351
families,start,-0.0015151612758075351
adding,wednesday,-0.0015151612758075351
born,wednesday,-0.0015151612758075351
civil,wednesday,-0.0015151612758075351
wife,wednesday,-0.0015151612758075351
money,wednesday,-0.0015151612758075351
15,3,-0.0015151612758075351
singh,3,-0.0015151612758075351
20,3,-0.0015151612758075351
ensure,unit,-0.0015151612758075351
2016,unit,-0.0015151612758075351
recently,unit,-0.0015151612758075351
wednesday,born,-0.0015151612758075351
ensure,born,-0.0015151612758075351
2016,born,-0.0015151612758075351
20,born,-0.0015151612758075351
recently,born,-0.0015151612758075351
wednesday,civil,-0.0015151612758075351
20,civil,-0.0015151612758075351
15,decided,-0.0015151612758075351
recently,decided,-0.0015151612758075351
15,joint,-0.0015151612758075351
start,banks,-0.0015151612758075351
adding,ensure,-0.0015151612758075351
unit,ensure,-0.0015151612758075351
born,ensure,-0.0015151612758075351
admitted,ensure,-0.0015151612758075351
wife,ensure,-0.0015151612758075351
families,ensure,-0.0015151612758075351
unit,2016,-0.0015151612758075351
born,2016,-0.0015151612758075351
ensure,admitted,-0.0015151612758075351
wednesday,wife,-0.0015151612758075351
ensure,wife,-0.0015151612758075351
singh,wife,-0.0015151612758075351
start,thursday,-0.0015151612758075351
20,thursday,-0.0015151612758075351
population,singh,-0.0015151612758075351
3,singh,-0.0015151612758075351
wife,singh,-0.0015151612758075351
issues,singh,-0.0015151612758075351
population,20,-0.0015151612758075351
adding,20,-0.0015151612758075351
negative,20,-0.0015151612758075351
3,20,-0.0015151612758075351
born,20,-0.0015151612758075351
civil,20,-0.0015151612758075351
thursday,20,-0.0015151612758075351
money,20,-0.0015151612758075351
families,20,-0.0015151612758075351
start,money,-0.0015151612758075351
wednesday,money,-0.0015151612758075351
20,money,-0.0015151612758075351
start,increased,-0.0015151612758075351
recently,increased,-0.0015151612758075351
start,families,-0.0015151612758075351
ensure,families,-0.0015151612758075351
20,families,-0.0015151612758075351
15,issues,-0.0015151612758075351
singh,issues,-0.0015151612758075351
adding,recently,-0.0015151612758075351
negative,recently,-0.0015151612758075351
unit,recently,-0.0015151612758075351
born,recently,-0.0015151612758075351
decided,recently,-0.0015151612758075351
increased,recently,-0.0015151612758075351
doctors,world,-0.0015361454319289195
doctors,community,-0.0015361454319289195
world,doctors,-0.0015361454319289195
community,doctors,-0.0015361454319289195
social,control,-0.0015813949626827081
control,social,-0.0015813949626827081
safe,due,-0.0016157338279261639
secretary,due,-0.0016157338279261639
provide,due,-0.0016157338279261639
due,safe,-0.0016157338279261639
officer,safe,-0.0016157338279261639
12,social,-0.0016157338279261639
secretary,social,-0.0016157338279261639
provide,social,-0.0016157338279261639
refused,social,-0.0016157338279261639
social,12,-0.0016157338279261639
due,secretary,-0.0016157338279261639
